STATION,NAME,STATE,DATE,PRCP,TMAX,TMIN
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/19/15,0,21.1,8.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/20/15,0,19.4,5.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/21/15,0,19.4,4.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/22/15,0,10,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/23/15,0,13.9,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/24/15,0,15.6,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/25/15,0,20.6,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/26/15,0,23.3,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/27/15,0,25,11.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/28/15,0,23.9,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/29/15,0.5,23.3,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,11/30/15,0.3,23.9,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/1/15,52.1,20,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/2/15,7.1,12.8,6.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/3/15,0,11.7,1.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/4/15,0,15,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/5/15,0,17.8,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/6/15,0,18.9,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/7/15,0,20,3.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/8/15,0,18.3,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/9/15,0,19.4,3.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/10/15,0,21.1,7.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/11/15,0,23.9,12.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/12/15,0,22.8,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/13/15,0,24.4,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/14/15,20.3,21.1,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/15/15,0,21.1,4.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/16/15,3.3,23.3,3.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/17/15,13.5,16.1,3.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/18/15,0,9.4,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/19/15,0,13.3,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/20/15,0,13.9,-2.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/21/15,17.8,17.2,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/22/15,1,20.6,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/23/15,2.8,23.3,17.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/24/15,28.2,25,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/25/15,19.6,26.7,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/26/15,6.9,23.3,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/27/15,0,26.1,20
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/28/15,25.7,23.3,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/29/15,0,15.6,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/30/15,11.9,13.9,10.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,12/31/15,0,13.3,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/1/16,0,8.3,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/2/16,0,8.3,-0.5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/3/16,0,10,-0.5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/4/16,0,8.3,-2.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/5/16,0,9.4,-4.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/6/16,0,12.2,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/7/16,0.3,13.3,3.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/8/16,0,14.4,5.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/9/16,5.3,15,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/10/16,0,8.3,-2.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/11/16,0,7.8,-6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/12/16,0,13.9,-4.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/13/16,0,13.9,-2.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/14/16,0,16.7,-2.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/15/16,4.6,12.8,6.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/16/16,0,13.3,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/17/16,0,10,-1.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/18/16,0,2.8,-4.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/19/16,0,3.9,-6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/20/16,4.6,8.9,1.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/21/16,45,13.9,7.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/22/16,5.8,8.9,0
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/23/16,0,5.6,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/24/16,0,10,-5.5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/25/16,0,18.3,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/26/16,39.6,14.4,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/27/16,0,11.7,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/28/16,0,14.4,-1.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/29/16,0,17.2,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/30/16,0,21.1,-0.5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,1/31/16,0,23.3,12.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/1/16,0,24.4,15
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/2/16,11.4,24.4,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/3/16,22.9,21.7,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/4/16,0,10.6,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/5/16,0,11.7,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/6/16,0,12.8,-2.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/7/16,0,14.4,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/8/16,0,11.7,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/9/16,0,8.3,-2.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/10/16,0,7.2,-6.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/11/16,0,17.8,-2.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/12/16,0,18.3,1.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/13/16,0,8.9,-0.5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/14/16,0,14.4,-3.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/15/16,43.7,13.9,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/16/16,0,18.3,3.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/17/16,0,15.6,3.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/18/16,0,19.4,0
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/19/16,0,22.2,3.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/20/16,0,21.1,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/21/16,0,22.8,14.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/22/16,25.4,17.2,14.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/23/16,29.2,20.6,13.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/24/16,6.1,16.7,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/25/16,0,12.8,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/26/16,0,13.3,-1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/27/16,0,16.7,-1.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/28/16,0,20.6,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,2/29/16,0,23.9,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/1/16,7.1,22.2,9.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/2/16,0,15,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/3/16,26.7,7.8,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/4/16,0,13.9,4.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/5/16,0,20,1.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/6/16,0,22.2,2.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/7/16,0,23.9,4.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/8/16,0,24.4,8.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/9/16,0,26.7,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/10/16,37.8,24.4,17.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/11/16,3,22.2,16.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/12/16,8.1,21.7,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/13/16,0,22.8,14.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/14/16,0,26.7,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/15/16,0,30,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/16/16,0,25.6,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/17/16,0.5,25.6,9.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/18/16,16.3,20.6,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/19/16,6.6,16.7,6.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/20/16,0,12.8,2.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/21/16,0,15.6,1.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/22/16,0,20.6,0.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/23/16,0,24.4,11.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/24/16,18,20,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/25/16,0,20,6.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/26/16,0,24.4,7.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/27/16,2.5,20,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/28/16,0,21.7,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/29/16,0,23.3,5.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/30/16,0,25,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,3/31/16,30.5,25,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/1/16,15.2,20.6,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/2/16,0,18.9,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/3/16,0,22.8,5
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/4/16,0,26.1,5.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/5/16,0,23.9,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/6/16,6.1,25,7.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/7/16,0,25.6,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/8/16,0,20,6.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/9/16,0,21.7,3.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/10/16,0,24.4,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/11/16,55.9,21.1,11.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/12/16,1.8,17.8,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/13/16,4.1,20,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/14/16,0,22.8,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/15/16,0,19.4,14.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/16/16,2,23.9,13.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/17/16,0,25.6,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/18/16,0,26.7,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/19/16,0,26.1,8.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/20/16,0,26.7,15
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/21/16,0,23.3,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/22/16,1,25.6,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/23/16,0,27.2,10.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/24/16,0,27.8,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/25/16,0,27.2,13.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/26/16,0,28.9,13.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/27/16,0,26.7,17.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/28/16,0,30,17.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/29/16,13.5,30.6,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,4/30/16,0,27.2,16.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/1/16,0.8,22.8,16.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/2/16,2,26.1,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/3/16,0,24.4,14.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/4/16,0,24.4,10.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/5/16,0,22.8,8.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/6/16,0,24.4,6.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/7/16,0,27.8,7.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/8/16,0,29.4,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/9/16,0,22.8,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/10/16,0,30.6,17.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/11/16,0,28.9,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/12/16,11.7,30.6,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/13/16,0,26.7,13.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/14/16,0,28.3,10
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/15/16,0,23.3,11.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/16/16,0,23.9,12.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/17/16,2,26.7,17.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/18/16,0.3,27.8,17.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/19/16,0,28.3,15
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/20/16,0.8,27.2,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/21/16,0,28.3,16.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/22/16,0,28.3,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/23/16,0,29.4,10.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/24/16,0,31.1,12.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/25/16,0,31.1,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/26/16,0,32.2,16.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/27/16,0,31.1,20
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/28/16,0,30.6,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/29/16,0,33.3,19.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/30/16,0,34.4,18.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,5/31/16,0.3,33.3,19.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/1/16,0,33.9,18.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/2/16,0,33.3,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/3/16,1.8,33.9,20
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/4/16,1,30.6,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/5/16,22.1,30.6,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/6/16,0,31.1,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/7/16,0,33.9,17.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/8/16,0,31.1,16.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/9/16,0,32.2,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/10/16,0,33.3,17.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/11/16,0.3,35.6,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/12/16,0,35,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/13/16,2.5,35.6,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/14/16,6.4,31.1,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/15/16,46.2,31.1,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/16/16,0,34.4,20
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/17/16,29,34.4,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/18/16,0,28.9,20
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/19/16,0,30,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/20/16,0,30.6,17.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/21/16,0,32.2,18.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/22/16,0,32.8,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/23/16,0,33.3,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/24/16,0,34.4,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/25/16,0,35.6,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/26/16,0,34.4,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/27/16,0,34.4,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/28/16,0,30.6,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/29/16,0,33.9,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,6/30/16,0,33.3,18.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/1/16,0,34.4,15.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/2/16,0,35.6,21.1
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/3/16,10.7,35.6,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/4/16,0,35,23.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/5/16,7.1,32.2,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/6/16,1,33.9,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/7/16,0,34.4,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/8/16,0,35.6,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/9/16,0,35,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/10/16,0,34.4,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/11/16,9.9,32.8,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/12/16,5.6,31.7,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/13/16,0,33.9,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/14/16,30.2,34.4,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/15/16,0,31.7,20.6
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/16/16,25.1,33.3,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/17/16,4.3,32.8,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/18/16,0,33.9,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/19/16,0,32.2,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/20/16,0,35,23.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/21/16,0,35.6,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/22/16,11.2,34.4,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/23/16,0,33.3,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/24/16,0,33.9,24.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/25/16,0,35,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/26/16,0,34.4,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/27/16,0,31.7,23.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/28/16,0,31.1,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/29/16,0,32.2,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/30/16,0.3,33.9,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,7/31/16,0,34.4,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/1/16,0,35.6,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/2/16,9.1,36.7,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/3/16,0.3,35,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/4/16,0,36.7,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/5/16,0.3,36.1,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/6/16,10.7,36.1,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/7/16,0.3,34.4,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/8/16,0,33.3,23.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/9/16,4.1,32.2,23.3
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/10/16,5.3,31.1,25
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/11/16,2.3,31.1,25
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/12/16,3.8,30.6,24.4
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/13/16,5.6,30.6,23.9
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/14/16,9.4,32.8,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/15/16,0.5,33.3,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/16/16,0,33.3,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/17/16,2.8,33.9,21.7
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/18/16,0,33.9,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/19/16,1.8,30,22.2
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/20/16,14.7,31.1,22.8
USW00093806,"TUSCALOOSA AIRPORT ASOS, AL US",AL,8/21/16,0,31.7,22.2
